fecha,pais,pais_code,socio,socio_code,exportaciones,importaciones,moneda_original
2021-11,Estados Unidos,US,Brasil,BR,3878773339.0,2837749554.0,USD
2021-12,Estados Unidos,US,Brasil,BR,4248675868.0,3034797849.0,USD
2022-01,Estados Unidos,US,Brasil,BR,3909850463.0,2877511609.0,USD
2022-02,Estados Unidos,US,Brasil,BR,3530082384.0,2329576246.0,USD
2022-03,Estados Unidos,US,Brasil,BR,4443957550.0,3112286718.0,USD
2022-04,Estados Unidos,US,Brasil,BR,5121904105.0,2900607603.0,USD
2022-05,Estados Unidos,US,Brasil,BR,4652171836.0,2930286514.0,USD
2022-06,Estados Unidos,US,Brasil,BR,5352905538.0,3739600234.0,USD
2022-07,Estados Unidos,US,Brasil,BR,5339163045.0,3858626862.0,USD
2022-08,Estados Unidos,US,Brasil,BR,4838619509.0,3615743279.0,USD
2022-09,Estados Unidos,US,Brasil,BR,4989210115.0,3443809744.0,USD
2022-10,Estados Unidos,US,Brasil,BR,4281975839.0,3623989927.0,USD
2022-11,Estados Unidos,US,Brasil,BR,3937087601.0,3241127795.0,USD
2022-12,Estados Unidos,US,Brasil,BR,4035576671.0,3236149565.0,USD
2023-01,Estados Unidos,US,Brasil,BR,3592268099.0,3100550328.0,USD
2023-02,Estados Unidos,US,Brasil,BR,3586069280.0,2564027189.0,USD
2023-03,Estados Unidos,US,Brasil,BR,4119593993.0,3170136076.0,USD
2023-04,Estados Unidos,US,Brasil,BR,3464226800.0,2649677224.0,USD
2023-05,Estados Unidos,US,Brasil,BR,4051666311.0,3066022752.0,USD
2023-06,Estados Unidos,US,Brasil,BR,3940365643.0,3555703047.0,USD
2023-07,Estados Unidos,US,Brasil,BR,3427929559.0,3320527484.0,USD
2023-08,Estados Unidos,US,Brasil,BR,3755861430.0,3166210194.0,USD
2023-09,Estados Unidos,US,Brasil,BR,3662671519.0,3944020729.0,USD
2023-10,Estados Unidos,US,Brasil,BR,3580767576.0,3127155251.0,USD
2023-11,Estados Unidos,US,Brasil,BR,3623614597.0,3568344519.0,USD
2023-12,Estados Unidos,US,Brasil,BR,3734167080.0,3828127431.0,USD
2024-01,Estados Unidos,US,Brasil,BR,3514284747.0,3756240944.0,USD
2024-02,Estados Unidos,US,Brasil,BR,3761719279.0,3152787715.0,USD
2024-03,Estados Unidos,US,Brasil,BR,3928099789.0,3181865895.0,USD
2024-04,Estados Unidos,US,Brasil,BR,3812254164.0,3247186510.0,USD
2024-05,Estados Unidos,US,Brasil,BR,4020406903.0,3702362432.0,USD
2024-06,Estados Unidos,US,Brasil,BR,4264396740.0,3383453665.0,USD
2024-07,Estados Unidos,US,Brasil,BR,4175814156.0,3537769412.0,USD
2024-08,Estados Unidos,US,Brasil,BR,4764049057.0,3940846806.0,USD
2024-09,Estados Unidos,US,Brasil,BR,4472459847.0,3327112329.0,USD
2024-10,Estados Unidos,US,Brasil,BR,3937881546.0,3329271956.0,USD
2024-11,Estados Unidos,US,Brasil,BR,4167763710.0,3978757552.0,USD
2024-12,Estados Unidos,US,Brasil,BR,4316978194.0,3810755873.0,USD
2025-01,Estados Unidos,US,Brasil,BR,3855695908.0,3770692490.0,USD
2025-02,Estados Unidos,US,Brasil,BR,4073114916.0,3344528014.0,USD
2025-03,Estados Unidos,US,Brasil,BR,4654122806.0,3898077228.0,USD
2025-04,Estados Unidos,US,Brasil,BR,4254635503.0,3184151304.0,USD
2025-05,Estados Unidos,US,Brasil,BR,4811279101.0,4224143105.0,USD
2025-06,Estados Unidos,US,Brasil,BR,4906291918.0,3589748325.0,USD
2025-07,Estados Unidos,US,Brasil,BR,4381883695.0,4032157017.0,USD
2025-08,Estados Unidos,US,Brasil,BR,4744805354.0,3063242275.0,USD
2025-09,Estados Unidos,US,Brasil,BR,4299876130.0,2899295422.0,USD
2025-10,Estados Unidos,US,Brasil,BR,5304860240.0,2743679946.0,USD
2025-11,Estados Unidos,US,Brasil,BR,4306297106.0,2208554198.0,USD
2010-01,Estados Unidos,US,Canada,CA,17238673232.0,21653836333.0,USD
2010-02,Estados Unidos,US,Canada,CA,18545025856.0,21233211441.0,USD
2010-03,Estados Unidos,US,Canada,CA,22189194894.0,24316311419.0,USD
2010-04,Estados Unidos,US,Canada,CA,20970195654.0,23656975053.0,USD
2010-05,Estados Unidos,US,Canada,CA,21371313356.0,23658132044.0,USD
2010-06,Estados Unidos,US,Canada,CA,22275222785.0,24693616035.0,USD
2010-07,Estados Unidos,US,Canada,CA,19643939915.0,21299574779.0,USD
2010-08,Estados Unidos,US,Canada,CA,21214167186.0,23457003102.0,USD
2010-09,Estados Unidos,US,Canada,CA,21834579872.0,23041413807.0,USD
2010-10,Estados Unidos,US,Canada,CA,22205151838.0,23444450833.0,USD
2010-11,Estados Unidos,US,Canada,CA,21101270095.0,22909191368.0,USD
2010-12,Estados Unidos,US,Canada,CA,20667724609.0,24273016773.0,USD
2011-01,Estados Unidos,US,Canada,CA,20650576862.0,24793241244.0,USD
2011-02,Estados Unidos,US,Canada,CA,20507860477.0,23221381961.0,USD
2011-03,Estados Unidos,US,Canada,CA,25698478432.0,28305645671.0,USD
2011-04,Estados Unidos,US,Canada,CA,23868761526.0,25936403247.0,USD
2011-05,Estados Unidos,US,Canada,CA,24479804804.0,26965168812.0,USD
2011-06,Estados Unidos,US,Canada,CA,24297671851.0,26857570759.0,USD
2011-07,Estados Unidos,US,Canada,CA,22250223071.0,25446380384.0,USD
2011-08,Estados Unidos,US,Canada,CA,24982565077.0,27147938530.0,USD
2011-09,Estados Unidos,US,Canada,CA,23959308348.0,27234691852.0,USD
2011-10,Estados Unidos,US,Canada,CA,24578940925.0,26681278004.0,USD
2011-11,Estados Unidos,US,Canada,CA,23299422929.0,26176959619.0,USD
2011-12,Estados Unidos,US,Canada,CA,22717916520.0,26558093208.0,USD
2012-01,Estados Unidos,US,Canada,CA,22078483818.0,26786985510.0,USD
2012-02,Estados Unidos,US,Canada,CA,23510000548.0,26230561403.0,USD
2012-03,Estados Unidos,US,Canada,CA,26418441638.0,29184998618.0,USD
2012-04,Estados Unidos,US,Canada,CA,24495603566.0,27802767047.0,USD
2012-05,Estados Unidos,US,Canada,CA,25912565173.0,27612779609.0,USD
2012-06,Estados Unidos,US,Canada,CA,25857643716.0,27330870113.0,USD
2012-07,Estados Unidos,US,Canada,CA,22774697237.0,24973683714.0,USD
2012-08,Estados Unidos,US,Canada,CA,24835647615.0,27027583682.0,USD
2012-09,Estados Unidos,US,Canada,CA,24147866076.0,26051973341.0,USD
2012-10,Estados Unidos,US,Canada,CA,25678936770.0,27661292052.0,USD
2012-11,Estados Unidos,US,Canada,CA,24679568411.0,27751808795.0,USD
2012-12,Estados Unidos,US,Canada,CA,22261079519.0,25847708699.0,USD
2013-01,Estados Unidos,US,Canada,CA,23170845914.0,28055006070.0,USD
2013-02,Estados Unidos,US,Canada,CA,23199318297.0,25848367646.0,USD
2013-03,Estados Unidos,US,Canada,CA,26039808564.0,28342376865.0,USD
2013-04,Estados Unidos,US,Canada,CA,26209760419.0,28527046617.0,USD
2013-05,Estados Unidos,US,Canada,CA,26473354644.0,28505949667.0,USD
2013-06,Estados Unidos,US,Canada,CA,25393740866.0,27099136961.0,USD
2013-07,Estados Unidos,US,Canada,CA,23604522379.0,26192314683.0,USD
2013-08,Estados Unidos,US,Canada,CA,25373202666.0,27775113006.0,USD
2013-09,Estados Unidos,US,Canada,CA,24881162620.0,28168814937.0,USD
2013-10,Estados Unidos,US,Canada,CA,27028748556.0,29634436835.0,USD
2013-11,Estados Unidos,US,Canada,CA,25681488450.0,27367598442.0,USD
2013-12,Estados Unidos,US,Canada,CA,23698915599.0,26987483595.0,USD
2014-01,Estados Unidos,US,Canada,CA,22576190841.0,27705334454.0,USD
2014-02,Estados Unidos,US,Canada,CA,23421917212.0,26082942730.0,USD
2014-03,Estados Unidos,US,Canada,CA,27112963518.0,30056911353.0,USD
2014-04,Estados Unidos,US,Canada,CA,26608995575.0,29284285980.0,USD
2014-05,Estados Unidos,US,Canada,CA,27370160527.0,30211782657.0,USD
2014-06,Estados Unidos,US,Canada,CA,27602622669.0,30160768175.0,USD
2014-07,Estados Unidos,US,Canada,CA,26230066297.0,29285944360.0,USD
2014-08,Estados Unidos,US,Canada,CA,26448180167.0,29082373669.0,USD
2014-09,Estados Unidos,US,Canada,CA,26831334322.0,30813104753.0,USD
2014-10,Estados Unidos,US,Canada,CA,28392840265.0,30715273887.0,USD
2014-11,Estados Unidos,US,Canada,CA,25465027401.0,27058340548.0,USD
2014-12,Estados Unidos,US,Canada,CA,24756651664.0,28829060260.0,USD
2015-01,Estados Unidos,US,Canada,CA,22474316101.0,25843788846.0,USD
2015-02,Estados Unidos,US,Canada,CA,21845640058.0,23265839330.0,USD
2015-03,Estados Unidos,US,Canada,CA,25505978190.0,25778359222.0,USD
2015-04,Estados Unidos,US,Canada,CA,24443781945.0,24763008848.0,USD
2015-05,Estados Unidos,US,Canada,CA,24781857753.0,24283240488.0,USD
2015-06,Estados Unidos,US,Canada,CA,24798342487.0,27352211130.0,USD
2015-07,Estados Unidos,US,Canada,CA,22869902670.0,24717914452.0,USD
2015-08,Estados Unidos,US,Canada,CA,23023886585.0,24816653574.0,USD
2015-09,Estados Unidos,US,Canada,CA,23032586248.0,25289207709.0,USD
2015-10,Estados Unidos,US,Canada,CA,23841062267.0,23669240607.0,USD
2015-11,Estados Unidos,US,Canada,CA,22403516684.0,22912582718.0,USD
2015-12,Estados Unidos,US,Canada,CA,21834298211.0,23613033939.0,USD
2016-01,Estados Unidos,US,Canada,CA,19700273865.0,22268349212.0,USD
2016-02,Estados Unidos,US,Canada,CA,20904437760.0,21813045546.0,USD
2016-03,Estados Unidos,US,Canada,CA,23252724610.0,23179425295.0,USD
2016-04,Estados Unidos,US,Canada,CA,23349632992.0,22220328435.0,USD
2016-05,Estados Unidos,US,Canada,CA,23075089765.0,23021956439.0,USD
2016-06,Estados Unidos,US,Canada,CA,24254138346.0,24231136914.0,USD
2016-07,Estados Unidos,US,Canada,CA,20897796066.0,21608554179.0,USD
2016-08,Estados Unidos,US,Canada,CA,23264916944.0,24216996580.0,USD
2016-09,Estados Unidos,US,Canada,CA,22661275543.0,23748952106.0,USD
2016-10,Estados Unidos,US,Canada,CA,22601305096.0,23848174844.0,USD
2016-11,Estados Unidos,US,Canada,CA,21668474397.0,24409721743.0,USD
2016-12,Estados Unidos,US,Canada,CA,21104399836.0,23153172188.0,USD
2017-01,Estados Unidos,US,Canada,CA,20911901914.0,24390145396.0,USD
2017-02,Estados Unidos,US,Canada,CA,21143655460.0,23384615178.0,USD
2017-03,Estados Unidos,US,Canada,CA,25001725984.0,25997909759.0,USD
2017-04,Estados Unidos,US,Canada,CA,22772132198.0,24153678601.0,USD
2017-05,Estados Unidos,US,Canada,CA,24911843649.0,26288561062.0,USD
2017-06,Estados Unidos,US,Canada,CA,25171806517.0,25891007587.0,USD
2017-07,Estados Unidos,US,Canada,CA,21812269408.0,22800971236.0,USD
2017-08,Estados Unidos,US,Canada,CA,24529877770.0,24905234086.0,USD
2017-09,Estados Unidos,US,Canada,CA,24128220507.0,24211011221.0,USD
2017-10,Estados Unidos,US,Canada,CA,23943645120.0,25655086158.0,USD
2017-11,Estados Unidos,US,Canada,CA,25142452287.0,26131356710.0,USD
2017-12,Estados Unidos,US,Canada,CA,23304299082.0,25255844168.0,USD
2018-01,Estados Unidos,US,Canada,CA,22640517513.0,26184355367.0,USD
2018-02,Estados Unidos,US,Canada,CA,23675304817.0,23997422647.0,USD
2018-03,Estados Unidos,US,Canada,CA,27266553880.0,26954207703.0,USD
2018-04,Estados Unidos,US,Canada,CA,25833656892.0,26533322153.0,USD
2018-05,Estados Unidos,US,Canada,CA,27066361975.0,28163890566.0,USD
2018-06,Estados Unidos,US,Canada,CA,26349220238.0,28040367902.0,USD
2018-07,Estados Unidos,US,Canada,CA,23707541297.0,26834570371.0,USD
2018-08,Estados Unidos,US,Canada,CA,25607548893.0,27958942171.0,USD
2018-09,Estados Unidos,US,Canada,CA,24585778856.0,26297212679.0,USD
2018-10,Estados Unidos,US,Canada,CA,26194277199.0,28054861875.0,USD
2018-11,Estados Unidos,US,Canada,CA,24490499758.0,25626614915.0,USD
2018-12,Estados Unidos,US,Canada,CA,22314450507.0,23929004397.0,USD
2019-01,Estados Unidos,US,Canada,CA,22683004020.0,23348268866.0,USD
2019-02,Estados Unidos,US,Canada,CA,23191331441.0,22814826424.0,USD
2019-03,Estados Unidos,US,Canada,CA,26448467080.0,27549187939.0,USD
2019-04,Estados Unidos,US,Canada,CA,25334444802.0,26731595686.0,USD
2019-05,Estados Unidos,US,Canada,CA,26157822755.0,29196405509.0,USD
2019-06,Estados Unidos,US,Canada,CA,24886525674.0,27644321902.0,USD
2019-07,Estados Unidos,US,Canada,CA,23465449013.0,26760527218.0,USD
2019-08,Estados Unidos,US,Canada,CA,25309167694.0,26634182790.0,USD
2019-09,Estados Unidos,US,Canada,CA,24307375177.0,26851540839.0,USD
2019-10,Estados Unidos,US,Canada,CA,25266554519.0,28534087504.0,USD
2019-11,Estados Unidos,US,Canada,CA,23430118158.0,25240122410.0,USD
2019-12,Estados Unidos,US,Canada,CA,22339997232.0,27283700321.0,USD
2020-01,Estados Unidos,US,Canada,CA,22614436107.0,25286848208.0,USD
2020-02,Estados Unidos,US,Canada,CA,23284052771.0,24339034042.0,USD
2020-03,Estados Unidos,US,Canada,CA,23657292468.0,25080381294.0,USD
2020-04,Estados Unidos,US,Canada,CA,14735186911.0,14936992515.0,USD
2020-05,Estados Unidos,US,Canada,CA,14841788172.0,15842688055.0,USD
2020-06,Estados Unidos,US,Canada,CA,20165645394.0,20315178877.0,USD
2020-07,Estados Unidos,US,Canada,CA,21320478514.0,22329745268.0,USD
2020-08,Estados Unidos,US,Canada,CA,22923558711.0,23748921934.0,USD
2020-09,Estados Unidos,US,Canada,CA,23405794440.0,24595478130.0,USD
2020-10,Estados Unidos,US,Canada,CA,23663850531.0,24853058195.0,USD
2020-11,Estados Unidos,US,Canada,CA,22544227401.0,24064876260.0,USD
2020-12,Estados Unidos,US,Canada,CA,23055945118.0,24632320835.0,USD
2021-01,Estados Unidos,US,Canada,CA,21591410363.0,24721034157.0,USD
2021-02,Estados Unidos,US,Canada,CA,22375658729.0,25215553563.0,USD
2021-03,Estados Unidos,US,Canada,CA,28282656386.0,29809929563.0,USD
2021-04,Estados Unidos,US,Canada,CA,25339537299.0,27484178130.0,USD
2021-05,Estados Unidos,US,Canada,CA,25599547245.0,29040495464.0,USD
2021-06,Estados Unidos,US,Canada,CA,26849917717.0,32160938378.0,USD
2021-07,Estados Unidos,US,Canada,CA,25903684932.0,29809808476.0,USD
2021-08,Estados Unidos,US,Canada,CA,25909208135.0,30951337590.0,USD
2021-09,Estados Unidos,US,Canada,CA,24754693863.0,29926457015.0,USD
2021-10,Estados Unidos,US,Canada,CA,27483454204.0,31577065125.0,USD
2021-11,Estados Unidos,US,Canada,CA,27775905815.0,33810911660.0,USD
2021-12,Estados Unidos,US,Canada,CA,27738326603.0,32766954323.0,USD
2022-01,Estados Unidos,US,Canada,CA,24861615886.0,31594623009.0,USD
2022-02,Estados Unidos,US,Canada,CA,25619386605.0,31010687011.0,USD
2022-03,Estados Unidos,US,Canada,CA,32802561681.0,40050126971.0,USD
2022-04,Estados Unidos,US,Canada,CA,31107501956.0,38075192179.0,USD
2022-05,Estados Unidos,US,Canada,CA,30796593276.0,40460884877.0,USD
2022-06,Estados Unidos,US,Canada,CA,33205589958.0,41003980850.0,USD
2022-07,Estados Unidos,US,Canada,CA,29796214282.0,37900279352.0,USD
2022-08,Estados Unidos,US,Canada,CA,32252618076.0,38931686757.0,USD
2022-09,Estados Unidos,US,Canada,CA,30608417719.0,35912456058.0,USD
2022-10,Estados Unidos,US,Canada,CA,30249022542.0,34665768699.0,USD
2022-11,Estados Unidos,US,Canada,CA,29729720117.0,33775582050.0,USD
2022-12,Estados Unidos,US,Canada,CA,28054910511.0,34036321746.0,USD
2023-01,Estados Unidos,US,Canada,CA,27563411638.0,34893290909.0,USD
2023-02,Estados Unidos,US,Canada,CA,27036050128.0,31574058175.0,USD
2023-03,Estados Unidos,US,Canada,CA,32058956303.0,36432297454.0,USD
2023-04,Estados Unidos,US,Canada,CA,29254457964.0,33927907604.0,USD
2023-05,Estados Unidos,US,Canada,CA,30971756689.0,36540146893.0,USD
2023-06,Estados Unidos,US,Canada,CA,31551123518.0,34880582776.0,USD
2023-07,Estados Unidos,US,Canada,CA,28752580989.0,33038521480.0,USD
2023-08,Estados Unidos,US,Canada,CA,31224262515.0,36243063174.0,USD
2023-09,Estados Unidos,US,Canada,CA,29760781649.0,34898936127.0,USD
2023-10,Estados Unidos,US,Canada,CA,29305114956.0,36341144651.0,USD
2023-11,Estados Unidos,US,Canada,CA,28996300162.0,36179293393.0,USD
2023-12,Estados Unidos,US,Canada,CA,27933183248.0,33061079341.0,USD
2024-01,Estados Unidos,US,Canada,CA,26660039395.0,33398588229.0,USD
2024-02,Estados Unidos,US,Canada,CA,28598327174.0,33144865098.0,USD
2024-03,Estados Unidos,US,Canada,CA,30822148874.0,34033740130.0,USD
2024-04,Estados Unidos,US,Canada,CA,30681008365.0,34385460652.0,USD
2024-05,Estados Unidos,US,Canada,CA,30496201124.0,35640449318.0,USD
2024-06,Estados Unidos,US,Canada,CA,29787783341.0,34411909387.0,USD
2024-07,Estados Unidos,US,Canada,CA,27795033481.0,35918844645.0,USD
2024-08,Estados Unidos,US,Canada,CA,30011423793.0,32864659556.0,USD
2024-09,Estados Unidos,US,Canada,CA,29208223373.0,34551942302.0,USD
2024-10,Estados Unidos,US,Canada,CA,30238418404.0,34476230840.0,USD
2024-11,Estados Unidos,US,Canada,CA,28646016029.0,33499439809.0,USD
2024-12,Estados Unidos,US,Canada,CA,26963529770.0,35560553402.0,USD
2025-01,Estados Unidos,US,Canada,CA,26457047648.0,38338463539.0,USD
2025-02,Estados Unidos,US,Canada,CA,28317924380.0,34924705129.0,USD
2025-03,Estados Unidos,US,Canada,CA,31790214387.0,35667617565.0,USD
2025-04,Estados Unidos,US,Canada,CA,27179170169.0,29437590305.0,USD
2025-05,Estados Unidos,US,Canada,CA,27410830535.0,30167969870.0,USD
2025-06,Estados Unidos,US,Canada,CA,28375181796.0,29687708963.0,USD
2025-07,Estados Unidos,US,Canada,CA,26097231053.0,32171990358.0,USD
2025-08,Estados Unidos,US,Canada,CA,27186369872.0,29403967920.0,USD
2025-09,Estados Unidos,US,Canada,CA,26928224079.0,31905339352.0,USD
2025-10,Estados Unidos,US,Canada,CA,29207036050.0,31120512749.0,USD
2025-11,Estados Unidos,US,Canada,CA,25339890556.0,28360209355.0,USD
2010-01,Estados Unidos,US,Chile,CL,758032246.0,833261668.0,USD
2010-02,Estados Unidos,US,Chile,CL,796445515.0,645300607.0,USD
2010-03,Estados Unidos,US,Chile,CL,924271249.0,647790090.0,USD
2010-04,Estados Unidos,US,Chile,CL,879965178.0,646353431.0,USD
2010-05,Estados Unidos,US,Chile,CL,1051916363.0,526405404.0,USD
2010-06,Estados Unidos,US,Chile,CL,933393037.0,589014672.0,USD
2010-07,Estados Unidos,US,Chile,CL,994163487.0,612281626.0,USD
2010-08,Estados Unidos,US,Chile,CL,800817842.0,435298622.0,USD
2010-09,Estados Unidos,US,Chile,CL,936751787.0,424629310.0,USD
2010-10,Estados Unidos,US,Chile,CL,1025335879.0,487014897.0,USD
2010-11,Estados Unidos,US,Chile,CL,867841441.0,435506791.0,USD
2010-12,Estados Unidos,US,Chile,CL,937740782.0,734608036.0,USD
2011-01,Estados Unidos,US,Chile,CL,1057235159.0,872563361.0,USD
2011-02,Estados Unidos,US,Chile,CL,956217703.0,731841053.0,USD
2011-03,Estados Unidos,US,Chile,CL,1399115877.0,1030407232.0,USD
2011-04,Estados Unidos,US,Chile,CL,1441727161.0,994561864.0,USD
2011-05,Estados Unidos,US,Chile,CL,1379310155.0,805565516.0,USD
2011-06,Estados Unidos,US,Chile,CL,1424779927.0,575416738.0,USD
2011-07,Estados Unidos,US,Chile,CL,1465127710.0,841769643.0,USD
2011-08,Estados Unidos,US,Chile,CL,1251152328.0,516723642.0,USD
2011-09,Estados Unidos,US,Chile,CL,1342789653.0,822082701.0,USD
2011-10,Estados Unidos,US,Chile,CL,1476452725.0,579399211.0,USD
2011-11,Estados Unidos,US,Chile,CL,1257990677.0,552835833.0,USD
2011-12,Estados Unidos,US,Chile,CL,1541131927.0,752868161.0,USD
2012-01,Estados Unidos,US,Chile,CL,1371603023.0,798996638.0,USD
2012-02,Estados Unidos,US,Chile,CL,1495094743.0,822736614.0,USD
2012-03,Estados Unidos,US,Chile,CL,1555667966.0,898923288.0,USD
2012-04,Estados Unidos,US,Chile,CL,1516311922.0,900185165.0,USD
2012-05,Estados Unidos,US,Chile,CL,1608040075.0,763556972.0,USD
2012-06,Estados Unidos,US,Chile,CL,1495212932.0,718053234.0,USD
2012-07,Estados Unidos,US,Chile,CL,1464281847.0,753847644.0,USD
2012-08,Estados Unidos,US,Chile,CL,1699701966.0,671605276.0,USD
2012-09,Estados Unidos,US,Chile,CL,1422259481.0,654186019.0,USD
2012-10,Estados Unidos,US,Chile,CL,1712139684.0,648921487.0,USD
2012-11,Estados Unidos,US,Chile,CL,1466500087.0,850737303.0,USD
2012-12,Estados Unidos,US,Chile,CL,1966326788.0,884816786.0,USD
2013-01,Estados Unidos,US,Chile,CL,1238110252.0,1107906644.0,USD
2013-02,Estados Unidos,US,Chile,CL,1374630041.0,1021077153.0,USD
2013-03,Estados Unidos,US,Chile,CL,1467835108.0,1258397826.0,USD
2013-04,Estados Unidos,US,Chile,CL,1396168008.0,1021886320.0,USD
2013-05,Estados Unidos,US,Chile,CL,1514591414.0,1042853731.0,USD
2013-06,Estados Unidos,US,Chile,CL,1694305726.0,819676170.0,USD
2013-07,Estados Unidos,US,Chile,CL,1506553686.0,816277886.0,USD
2013-08,Estados Unidos,US,Chile,CL,1644879085.0,705945883.0,USD
2013-09,Estados Unidos,US,Chile,CL,1413902350.0,659385091.0,USD
2013-10,Estados Unidos,US,Chile,CL,1569478440.0,586542189.0,USD
2013-11,Estados Unidos,US,Chile,CL,1386508211.0,554262184.0,USD
2013-12,Estados Unidos,US,Chile,CL,1308932555.0,790476773.0,USD
2014-01,Estados Unidos,US,Chile,CL,1394666458.0,859614351.0,USD
2014-02,Estados Unidos,US,Chile,CL,1206506143.0,754575605.0,USD
2014-03,Estados Unidos,US,Chile,CL,1457380790.0,1029124695.0,USD
2014-04,Estados Unidos,US,Chile,CL,1376885876.0,1045781717.0,USD
2014-05,Estados Unidos,US,Chile,CL,1253619518.0,838683807.0,USD
2014-06,Estados Unidos,US,Chile,CL,1506141374.0,751735259.0,USD
2014-07,Estados Unidos,US,Chile,CL,1278026914.0,768483119.0,USD
2014-08,Estados Unidos,US,Chile,CL,1640835645.0,678303378.0,USD
2014-09,Estados Unidos,US,Chile,CL,1593853546.0,712547741.0,USD
2014-10,Estados Unidos,US,Chile,CL,1122713588.0,715138281.0,USD
2014-11,Estados Unidos,US,Chile,CL,1546834367.0,559266420.0,USD
2014-12,Estados Unidos,US,Chile,CL,1163926270.0,766241599.0,USD
2015-01,Estados Unidos,US,Chile,CL,1172263253.0,977294418.0,USD
2015-02,Estados Unidos,US,Chile,CL,1490131267.0,862187425.0,USD
2015-03,Estados Unidos,US,Chile,CL,1442101136.0,994244657.0,USD
2015-04,Estados Unidos,US,Chile,CL,1097555484.0,838964019.0,USD
2015-05,Estados Unidos,US,Chile,CL,1186673682.0,613580132.0,USD
2015-06,Estados Unidos,US,Chile,CL,1454462814.0,652629780.0,USD
2015-07,Estados Unidos,US,Chile,CL,1086121417.0,819568848.0,USD
2015-08,Estados Unidos,US,Chile,CL,1741083901.0,571716061.0,USD
2015-09,Estados Unidos,US,Chile,CL,1352516880.0,632594167.0,USD
2015-10,Estados Unidos,US,Chile,CL,1039824215.0,670737219.0,USD
2015-11,Estados Unidos,US,Chile,CL,1057082177.0,528448404.0,USD
2015-12,Estados Unidos,US,Chile,CL,1329099008.0,614849075.0,USD
2016-01,Estados Unidos,US,Chile,CL,1238413035.0,810238058.0,USD
2016-02,Estados Unidos,US,Chile,CL,778254422.0,864169270.0,USD
2016-03,Estados Unidos,US,Chile,CL,1631702502.0,902496627.0,USD
2016-04,Estados Unidos,US,Chile,CL,884528978.0,743859707.0,USD
2016-05,Estados Unidos,US,Chile,CL,1065004135.0,630941897.0,USD
2016-06,Estados Unidos,US,Chile,CL,1490585402.0,666414898.0,USD
2016-07,Estados Unidos,US,Chile,CL,1050890803.0,697339268.0,USD
2016-08,Estados Unidos,US,Chile,CL,961309145.0,695423499.0,USD
2016-09,Estados Unidos,US,Chile,CL,988017399.0,686268428.0,USD
2016-10,Estados Unidos,US,Chile,CL,909183206.0,611278563.0,USD
2016-11,Estados Unidos,US,Chile,CL,934228320.0,692787227.0,USD
2016-12,Estados Unidos,US,Chile,CL,1004393551.0,795684059.0,USD
2017-01,Estados Unidos,US,Chile,CL,1326552052.0,1062262843.0,USD
2017-02,Estados Unidos,US,Chile,CL,920221676.0,931527056.0,USD
2017-03,Estados Unidos,US,Chile,CL,910600914.0,1042089073.0,USD
2017-04,Estados Unidos,US,Chile,CL,1094400449.0,909346014.0,USD
2017-05,Estados Unidos,US,Chile,CL,1012369525.0,770772498.0,USD
2017-06,Estados Unidos,US,Chile,CL,1062879341.0,849915407.0,USD
2017-07,Estados Unidos,US,Chile,CL,1129915037.0,909999902.0,USD
2017-08,Estados Unidos,US,Chile,CL,1521261691.0,775795135.0,USD
2017-09,Estados Unidos,US,Chile,CL,973997641.0,944079805.0,USD
2017-10,Estados Unidos,US,Chile,CL,1130155910.0,780572623.0,USD
2017-11,Estados Unidos,US,Chile,CL,1373839878.0,759701473.0,USD
2017-12,Estados Unidos,US,Chile,CL,1176649643.0,814200355.0,USD
2018-01,Estados Unidos,US,Chile,CL,1071745365.0,1206413732.0,USD
2018-02,Estados Unidos,US,Chile,CL,1049981493.0,1100254681.0,USD
2018-03,Estados Unidos,US,Chile,CL,1171176754.0,1309095546.0,USD
2018-04,Estados Unidos,US,Chile,CL,1171466374.0,1018291405.0,USD
2018-05,Estados Unidos,US,Chile,CL,1557047446.0,963267225.0,USD
2018-06,Estados Unidos,US,Chile,CL,1159914871.0,865908843.0,USD
2018-07,Estados Unidos,US,Chile,CL,1284641384.0,880868630.0,USD
2018-08,Estados Unidos,US,Chile,CL,1365168648.0,824428078.0,USD
2018-09,Estados Unidos,US,Chile,CL,1271677926.0,879957086.0,USD
2018-10,Estados Unidos,US,Chile,CL,1508762105.0,851368908.0,USD
2018-11,Estados Unidos,US,Chile,CL,1495518402.0,717326636.0,USD
2018-12,Estados Unidos,US,Chile,CL,1205482164.0,762835072.0,USD
2019-01,Estados Unidos,US,Chile,CL,1136156777.0,967463340.0,USD
2019-02,Estados Unidos,US,Chile,CL,1197873345.0,888656113.0,USD
2019-03,Estados Unidos,US,Chile,CL,1136510317.0,1071942063.0,USD
2019-04,Estados Unidos,US,Chile,CL,1275194587.0,1074884175.0,USD
2019-05,Estados Unidos,US,Chile,CL,1459395819.0,828565085.0,USD
2019-06,Estados Unidos,US,Chile,CL,1225406568.0,756456406.0,USD
2019-07,Estados Unidos,US,Chile,CL,1488758253.0,970534196.0,USD
2019-08,Estados Unidos,US,Chile,CL,1286451193.0,772227718.0,USD
2019-09,Estados Unidos,US,Chile,CL,1373505741.0,866283715.0,USD
2019-10,Estados Unidos,US,Chile,CL,1337112447.0,764235916.0,USD
2019-11,Estados Unidos,US,Chile,CL,1483287503.0,592081786.0,USD
