fecha,sector_code,exportaciones,importaciones,balance,pais,pais_code,sector,moneda_original
2013-04,7,52995078573,73346602720,-20351524147,Estados Unidos,US,Maquinaria y transporte,USD
2013-05,7,55744022986,75732697403,-19988674417,Estados Unidos,US,Maquinaria y transporte,USD
2013-06,7,56210840780,73804593010,-17593752230,Estados Unidos,US,Maquinaria y transporte,USD
2013-07,7,50471991088,74523113255,-24051122167,Estados Unidos,US,Maquinaria y transporte,USD
2013-08,7,54441639842,74779883870,-20338244028,Estados Unidos,US,Maquinaria y transporte,USD
2013-09,7,52962224280,75415221684,-22452997404,Estados Unidos,US,Maquinaria y transporte,USD
2013-10,7,56450539025,80801439596,-24350900571,Estados Unidos,US,Maquinaria y transporte,USD
2013-11,7,54567089084,79887528850,-25320439766,Estados Unidos,US,Maquinaria y transporte,USD
2013-12,7,53233768928,74980710632,-21746941704,Estados Unidos,US,Maquinaria y transporte,USD
2014-01,7,48432194700,68911234372,-20479039672,Estados Unidos,US,Maquinaria y transporte,USD
2014-02,7,48386849888,65357690892,-16970841004,Estados Unidos,US,Maquinaria y transporte,USD
2014-03,7,58619345693,76848927355,-18229581662,Estados Unidos,US,Maquinaria y transporte,USD
2014-04,7,54912345889,79001803472,-24089457583,Estados Unidos,US,Maquinaria y transporte,USD
2014-05,7,57657658998,80016046558,-22358387560,Estados Unidos,US,Maquinaria y transporte,USD
2014-06,7,57209499306,80018234411,-22808735105,Estados Unidos,US,Maquinaria y transporte,USD
2014-07,7,54801599105,79178231979,-24376632874,Estados Unidos,US,Maquinaria y transporte,USD
2014-08,7,57190350621,78052637463,-20862286842,Estados Unidos,US,Maquinaria y transporte,USD
2014-09,7,55991237277,81504116812,-25512879535,Estados Unidos,US,Maquinaria y transporte,USD
2014-10,7,60439978168,86771344884,-26331366716,Estados Unidos,US,Maquinaria y transporte,USD
2014-11,7,54539439447,83672227418,-29132787971,Estados Unidos,US,Maquinaria y transporte,USD
2014-12,7,56895651287,82553288768,-25657637481,Estados Unidos,US,Maquinaria y transporte,USD
2015-01,7,49865247310,73274179473,-23408932163,Estados Unidos,US,Maquinaria y transporte,USD
2015-02,7,48214248518,67320824582,-19106576064,Estados Unidos,US,Maquinaria y transporte,USD
2015-03,7,57672927914,85534525106,-27861597192,Estados Unidos,US,Maquinaria y transporte,USD
2015-04,7,55905284996,81765315941,-25860030945,Estados Unidos,US,Maquinaria y transporte,USD
2015-05,7,54853381832,80139153791,-25285771959,Estados Unidos,US,Maquinaria y transporte,USD
2015-06,7,56035326270,84477247113,-28441920843,Estados Unidos,US,Maquinaria y transporte,USD
2015-07,7,52517469715,80392669568,-27875199853,Estados Unidos,US,Maquinaria y transporte,USD
2015-08,7,54043404300,81476293402,-27432889102,Estados Unidos,US,Maquinaria y transporte,USD
2015-09,7,55016292923,83151569416,-28135276493,Estados Unidos,US,Maquinaria y transporte,USD
2015-10,7,56618057767,88417817265,-31799759498,Estados Unidos,US,Maquinaria y transporte,USD
2015-11,7,52862451751,84229185789,-31366734038,Estados Unidos,US,Maquinaria y transporte,USD
2015-12,7,52946059499,81463754752,-28517695253,Estados Unidos,US,Maquinaria y transporte,USD
2016-01,7,45978851516,71008503906,-25029652390,Estados Unidos,US,Maquinaria y transporte,USD
2016-02,7,48340284764,72419520021,-24079235257,Estados Unidos,US,Maquinaria y transporte,USD
2016-03,7,57083222380,80291346000,-23208123620,Estados Unidos,US,Maquinaria y transporte,USD
2016-04,7,52831426727,77244100514,-24412673787,Estados Unidos,US,Maquinaria y transporte,USD
2016-05,7,52509748351,79020470831,-26510722480,Estados Unidos,US,Maquinaria y transporte,USD
2016-06,7,54514079315,82047434695,-27533355380,Estados Unidos,US,Maquinaria y transporte,USD
2016-07,7,49560679110,76094086373,-26533407263,Estados Unidos,US,Maquinaria y transporte,USD
2016-08,7,52333643015,82868048676,-30534405661,Estados Unidos,US,Maquinaria y transporte,USD
2016-09,7,53125564079,80569058332,-27443494253,Estados Unidos,US,Maquinaria y transporte,USD
2016-10,7,55347558610,84804557039,-29456998429,Estados Unidos,US,Maquinaria y transporte,USD
2016-11,7,50606828171,85960734221,-35353906050,Estados Unidos,US,Maquinaria y transporte,USD
2016-12,7,54319971370,81261631747,-26941660377,Estados Unidos,US,Maquinaria y transporte,USD
2017-01,7,47433409900,77008023041,-29574613141,Estados Unidos,US,Maquinaria y transporte,USD
2017-02,7,47613802810,70151845986,-22538043176,Estados Unidos,US,Maquinaria y transporte,USD
2017-03,7,57935765790,85034095872,-27098330082,Estados Unidos,US,Maquinaria y transporte,USD
2017-04,7,52255975224,80822159593,-28566184369,Estados Unidos,US,Maquinaria y transporte,USD
2017-05,7,54312673352,85032332265,-30719658913,Estados Unidos,US,Maquinaria y transporte,USD
2017-06,7,56615322074,86360714058,-29745391984,Estados Unidos,US,Maquinaria y transporte,USD
2017-07,7,51322501332,81914299548,-30591798216,Estados Unidos,US,Maquinaria y transporte,USD
2017-08,7,56001344420,87208262710,-31206918290,Estados Unidos,US,Maquinaria y transporte,USD
2017-09,7,54963732953,84639537839,-29675804886,Estados Unidos,US,Maquinaria y transporte,USD
2017-10,7,54821967247,91853418639,-37031451392,Estados Unidos,US,Maquinaria y transporte,USD
2017-11,7,56124305624,93396990740,-37272685116,Estados Unidos,US,Maquinaria y transporte,USD
2017-12,7,57200652659,89755808338,-32555155679,Estados Unidos,US,Maquinaria y transporte,USD
2018-01,7,49541385693,82785203957,-33243818264,Estados Unidos,US,Maquinaria y transporte,USD
2018-02,7,51011580304,77564281591,-26552701287,Estados Unidos,US,Maquinaria y transporte,USD
2018-03,7,62355337799,90549501817,-28194164018,Estados Unidos,US,Maquinaria y transporte,USD
2018-04,7,55102936299,85831204728,-30728268429,Estados Unidos,US,Maquinaria y transporte,USD
2018-05,7,59022597240,90337883035,-31315285795,Estados Unidos,US,Maquinaria y transporte,USD
2018-06,7,58679124002,88842056658,-30162932656,Estados Unidos,US,Maquinaria y transporte,USD
2018-07,7,51746751385,88354819458,-36608068073,Estados Unidos,US,Maquinaria y transporte,USD
2018-08,7,56190839460,92499724890,-36308885430,Estados Unidos,US,Maquinaria y transporte,USD
2018-09,7,55955097030,90067614125,-34112517095,Estados Unidos,US,Maquinaria y transporte,USD
2018-10,7,58075450173,98553714956,-40478264783,Estados Unidos,US,Maquinaria y transporte,USD
2018-11,7,56310099887,93022416883,-36712316996,Estados Unidos,US,Maquinaria y transporte,USD
2018-12,7,55212920889,91064323444,-35851402555,Estados Unidos,US,Maquinaria y transporte,USD
2019-01,7,50647522243,83574454126,-32926931883,Estados Unidos,US,Maquinaria y transporte,USD
2019-02,7,52044262850,79432179570,-27387916720,Estados Unidos,US,Maquinaria y transporte,USD
2019-03,7,61344892777,90205221391,-28860328614,Estados Unidos,US,Maquinaria y transporte,USD
2019-04,7,53821582292,86822917811,-33001335519,Estados Unidos,US,Maquinaria y transporte,USD
2019-05,7,58050875233,92008650172,-33957774939,Estados Unidos,US,Maquinaria y transporte,USD
2019-06,7,56166779895,88695268474,-32528488579,Estados Unidos,US,Maquinaria y transporte,USD
2019-07,7,53700940383,88701588142,-35000647759,Estados Unidos,US,Maquinaria y transporte,USD
2019-08,7,55785808609,91227115475,-35441306866,Estados Unidos,US,Maquinaria y transporte,USD
2019-09,7,54235408589,87007607480,-32772198891,Estados Unidos,US,Maquinaria y transporte,USD
2019-10,7,56825352649,93132587335,-36307234686,Estados Unidos,US,Maquinaria y transporte,USD
2019-11,7,54613925001,88074301019,-33460376018,Estados Unidos,US,Maquinaria y transporte,USD
2019-12,7,54801000949,86296048915,-31495047966,Estados Unidos,US,Maquinaria y transporte,USD
2020-01,7,49427297488,77935937339,-28508639851,Estados Unidos,US,Maquinaria y transporte,USD
2020-02,7,51906908269,72784086548,-20877178279,Estados Unidos,US,Maquinaria y transporte,USD
2020-03,7,53531372675,80971973688,-27440601013,Estados Unidos,US,Maquinaria y transporte,USD
2020-04,7,32837697481,60303524350,-27465826869,Estados Unidos,US,Maquinaria y transporte,USD
2020-05,7,31832538251,56995948440,-25163410189,Estados Unidos,US,Maquinaria y transporte,USD
2020-06,7,41291792911,72663293025,-31371500114,Estados Unidos,US,Maquinaria y transporte,USD
2020-07,7,45234696831,82502648672,-37267951841,Estados Unidos,US,Maquinaria y transporte,USD
2020-08,7,45114979262,84731158900,-39616179638,Estados Unidos,US,Maquinaria y transporte,USD
2020-09,7,46447783143,86961838040,-40514054897,Estados Unidos,US,Maquinaria y transporte,USD
2020-10,7,50016471856,95431398389,-45414926533,Estados Unidos,US,Maquinaria y transporte,USD
2020-11,7,46724607969,95176577253,-48451969284,Estados Unidos,US,Maquinaria y transporte,USD
2020-12,7,49031790557,95100412092,-46068621535,Estados Unidos,US,Maquinaria y transporte,USD
2021-01,7,46015834653,83925159709,-37909325056,Estados Unidos,US,Maquinaria y transporte,USD
2021-02,7,43453151791,77379330857,-33926179066,Estados Unidos,US,Maquinaria y transporte,USD
2021-03,7,55355467919,96298045226,-40942577307,Estados Unidos,US,Maquinaria y transporte,USD
2021-04,7,52335220027,91784496202,-39449276175,Estados Unidos,US,Maquinaria y transporte,USD
2021-05,7,51072952673,90970068466,-39897115793,Estados Unidos,US,Maquinaria y transporte,USD
2021-06,7,53251693600,94760989485,-41509295885,Estados Unidos,US,Maquinaria y transporte,USD
2021-07,7,52010140087,92495339605,-40485199518,Estados Unidos,US,Maquinaria y transporte,USD
2021-08,7,51042462314,93147473007,-42105010693,Estados Unidos,US,Maquinaria y transporte,USD
2021-09,7,49545154788,93969551599,-44424396811,Estados Unidos,US,Maquinaria y transporte,USD
2021-10,7,56342975675,99057906363,-42714930688,Estados Unidos,US,Maquinaria y transporte,USD
2021-11,7,51605756491,101097264381,-49491507890,Estados Unidos,US,Maquinaria y transporte,USD
2021-12,7,54471771095,104277122388,-49805351293,Estados Unidos,US,Maquinaria y transporte,USD
2022-01,7,48862676080,96342931819,-47480255739,Estados Unidos,US,Maquinaria y transporte,USD
2022-02,7,49329913773,88084346581,-38754432808,Estados Unidos,US,Maquinaria y transporte,USD
2022-03,7,59403455320,111891151910,-52487696590,Estados Unidos,US,Maquinaria y transporte,USD
2022-04,7,56569601233,103187267146,-46617665913,Estados Unidos,US,Maquinaria y transporte,USD
2022-05,7,56448043351,106987226128,-50539182777,Estados Unidos,US,Maquinaria y transporte,USD
2022-06,7,57326523358,107440811704,-50114288346,Estados Unidos,US,Maquinaria y transporte,USD
2022-07,7,55911564768,103723954074,-47812389306,Estados Unidos,US,Maquinaria y transporte,USD
2022-08,7,58132716293,109963823918,-51831107625,Estados Unidos,US,Maquinaria y transporte,USD
2022-09,7,58273067972,113084603954,-54811535982,Estados Unidos,US,Maquinaria y transporte,USD
2022-10,7,61174205135,116216728601,-55042523466,Estados Unidos,US,Maquinaria y transporte,USD
2022-11,7,57136544826,104664909991,-47528365165,Estados Unidos,US,Maquinaria y transporte,USD
2022-12,7,58904502053,108371295479,-49466793426,Estados Unidos,US,Maquinaria y transporte,USD
2023-01,7,54593200547,103371885377,-48778684830,Estados Unidos,US,Maquinaria y transporte,USD
2023-02,7,53227738590,94809783801,-41582045211,Estados Unidos,US,Maquinaria y transporte,USD
2023-03,7,64718945679,109456755424,-44737809745,Estados Unidos,US,Maquinaria y transporte,USD
2023-04,7,58459332866,103828398020,-45369065154,Estados Unidos,US,Maquinaria y transporte,USD
2023-05,7,60441571832,110354834749,-49913262917,Estados Unidos,US,Maquinaria y transporte,USD
2023-06,7,62704813378,109946862327,-47242048949,Estados Unidos,US,Maquinaria y transporte,USD
2023-07,7,59505897215,108663676665,-49157779450,Estados Unidos,US,Maquinaria y transporte,USD
2023-08,7,63268306587,110864238386,-47595931799,Estados Unidos,US,Maquinaria y transporte,USD
2023-09,7,62566529162,113826602701,-51260073539,Estados Unidos,US,Maquinaria y transporte,USD
2023-10,7,64017689327,121540384506,-57522695179,Estados Unidos,US,Maquinaria y transporte,USD
2023-11,7,60506083027,113886979870,-53380896843,Estados Unidos,US,Maquinaria y transporte,USD
2023-12,7,60302677740,109975512040,-49672834300,Estados Unidos,US,Maquinaria y transporte,USD
2024-01,7,56507384293,107287324943,-50779940650,Estados Unidos,US,Maquinaria y transporte,USD
2024-02,7,57829092632,103738252577,-45909159945,Estados Unidos,US,Maquinaria y transporte,USD
2024-03,7,65238807714,112637952823,-47399145109,Estados Unidos,US,Maquinaria y transporte,USD
2024-04,7,62837224280,116732175353,-53894951073,Estados Unidos,US,Maquinaria y transporte,USD
2024-05,7,63725759009,118580031289,-54854272280,Estados Unidos,US,Maquinaria y transporte,USD
2024-06,7,65328547818,117071531800,-51742983982,Estados Unidos,US,Maquinaria y transporte,USD
2024-07,7,62738836756,124186797151,-61447960395,Estados Unidos,US,Maquinaria y transporte,USD
2024-08,7,68548992195,120869563812,-52320571617,Estados Unidos,US,Maquinaria y transporte,USD
2024-09,7,65192013409,126230226974,-61038213565,Estados Unidos,US,Maquinaria y transporte,USD
2024-10,7,65689990588,126586220296,-60896229708,Estados Unidos,US,Maquinaria y transporte,USD
2024-11,7,63561632862,120500478398,-56938845536,Estados Unidos,US,Maquinaria y transporte,USD
2024-12,7,60741968491,119995155858,-59253187367,Estados Unidos,US,Maquinaria y transporte,USD
2025-01,7,60300046143,118822847291,-58522801148,Estados Unidos,US,Maquinaria y transporte,USD
2025-02,7,61506666633,110394287519,-48887620886,Estados Unidos,US,Maquinaria y transporte,USD
2025-03,7,72722556070,134612736751,-61890180681,Estados Unidos,US,Maquinaria y transporte,USD
2025-04,7,66159834632,119783618491,-53623783859,Estados Unidos,US,Maquinaria y transporte,USD
2025-05,7,66634478115,123595052934,-56960574819,Estados Unidos,US,Maquinaria y transporte,USD
2025-06,7,68132707864,125194058194,-57061350330,Estados Unidos,US,Maquinaria y transporte,USD
2025-07,7,67468028544,130675754129,-63207725585,Estados Unidos,US,Maquinaria y transporte,USD
2025-08,7,71177455733,123268748295,-52091292562,Estados Unidos,US,Maquinaria y transporte,USD
2025-09,7,67256916647,122484305054,-55227388407,Estados Unidos,US,Maquinaria y transporte,USD
2025-10,7,71275094498,137166873821,-65891779323,Estados Unidos,US,Maquinaria y transporte,USD
2025-11,7,65331213411,130975379628,-65644166217,Estados Unidos,US,Maquinaria y transporte,USD
2010-01,8,9547768577,20158752676,-10610984099,Estados Unidos,US,Manufacturas diversas,USD
2010-02,8,9669284513,20242106931,-10572822418,Estados Unidos,US,Manufacturas diversas,USD
2010-03,8,11963141770,21286800065,-9323658295,Estados Unidos,US,Manufacturas diversas,USD
2010-04,8,10341404944,20829683636,-10488278692,Estados Unidos,US,Manufacturas diversas,USD
2010-05,8,11082618696,21955559348,-10872940652,Estados Unidos,US,Manufacturas diversas,USD
2010-06,8,11403574076,24472419122,-13068845046,Estados Unidos,US,Manufacturas diversas,USD
2010-07,8,10833040528,25604428333,-14771387805,Estados Unidos,US,Manufacturas diversas,USD
2010-08,8,11015369556,27685600204,-16670230648,Estados Unidos,US,Manufacturas diversas,USD
2010-09,8,11837213676,27489635325,-15652421649,Estados Unidos,US,Manufacturas diversas,USD
2010-10,8,12477758812,28562512921,-16084754109,Estados Unidos,US,Manufacturas diversas,USD
2010-11,8,11666705386,26133973529,-14467268143,Estados Unidos,US,Manufacturas diversas,USD
2010-12,8,12174965742,22886310473,-10711344731,Estados Unidos,US,Manufacturas diversas,USD
2011-01,8,10774275826,23901678817,-13127402991,Estados Unidos,US,Manufacturas diversas,USD
2011-02,8,10660870744,22257244925,-11596374181,Estados Unidos,US,Manufacturas diversas,USD
2011-03,8,13307223729,22811393670,-9504169941,Estados Unidos,US,Manufacturas diversas,USD
2011-04,8,11781917769,23322541587,-11540623818,Estados Unidos,US,Manufacturas diversas,USD
2011-05,8,11967847669,24915821262,-12947973593,Estados Unidos,US,Manufacturas diversas,USD
2011-06,8,12582328431,25703753333,-13121424902,Estados Unidos,US,Manufacturas diversas,USD
2011-07,8,11454187672,27520412235,-16066224563,Estados Unidos,US,Manufacturas diversas,USD
2011-08,8,11554015852,29902785178,-18348769326,Estados Unidos,US,Manufacturas diversas,USD
2011-09,8,12075977081,29165574997,-17089597916,Estados Unidos,US,Manufacturas diversas,USD
2011-10,8,12856460445,28672902306,-15816441861,Estados Unidos,US,Manufacturas diversas,USD
